balls_faced,runs_scored,dismissals,strike_rate,batting_avg,balls_bowled,runs_conceded,wickets,economy,bowling_avg,player_name
16.0,12.0,1.0,75.0,12.0,93.0,99.0,6.0,6.387096774193548,16.5,DN Wellalage
52.0,47.0,3.0,90.38461538461539,15.666666666666666,12.0,28.0,0.0,14.0,28.0,DO Leicher
66.0,39.0,3.0,59.09090909090909,13.0,,,,8.0,30.0,DO Obuya
1087.0,1407.0,35.0,129.43882244710213,40.2,,,,8.0,30.0,DP Conway
7.0,6.0,1.0,85.71428571428571,6.0,,,,8.0,30.0,DP Hyatt
437.0,538.0,17.0,123.11212814645309,31.647058823529413,,,,8.0,30.0,DPMD Jayawardene
,,,120.0,25.0,108.0,196.0,5.0,10.88888888888889,39.2,DR Briggs
19.0,22.0,1.0,115.78947368421053,22.0,,,,8.0,30.0,DR Flynn
6.0,8.0,1.0,133.33333333333331,8.0,54.0,78.0,2.0,8.666666666666666,39.0,DR Mousley
62.0,106.0,4.0,170.96774193548387,26.5,180.0,297.0,8.0,9.899999999999999,37.125,DR Sams
384.0,465.0,22.0,121.09375,21.136363636363637,24.0,39.0,0.0,9.75,39.0,DR Smith
787.0,1041.0,36.0,132.27445997458705,28.916666666666668,598.0,663.0,37.0,6.6521739130434785,17.91891891891892,DS Airee
78.0,71.0,4.0,91.02564102564102,17.75,,,,8.0,30.0,DS Bajwa
1.0,1.0,0.0,100.0,1.0,48.0,59.0,3.0,7.375,19.666666666666668,DS Kulkarni
,,,120.0,25.0,31.0,59.0,2.0,11.419354838709678,29.5,DSK Madushanka
90.0,113.0,9.0,125.55555555555556,12.555555555555555,237.0,324.0,14.0,8.20253164556962,23.142857142857142,DT Christian
1.0,2.0,0.0,200.0,2.0,174.0,211.0,12.0,7.275862068965518,17.583333333333332,DT Doram
46.0,68.0,2.0,147.82608695652172,34.0,180.0,178.0,6.0,5.933333333333334,29.666666666666668,DT Johnston
128.0,122.0,7.0,95.3125,17.428571428571427,291.0,371.0,13.0,7.649484536082474,28.53846153846154,DT Tiripano
16.0,13.0,3.0,81.25,4.333333333333333,547.0,652.0,38.0,7.151736745886653,17.157894736842106,DW Steyn
35.0,37.0,2.0,105.71428571428572,18.5,18.0,29.0,2.0,9.666666666666668,14.5,Danish Aziz
,,,120.0,25.0,24.0,18.0,2.0,4.5,9.0,Dayyaan Galiem
1.0,0.0,1.0,0.0,0.0,24.0,34.0,0.0,8.5,34.0,Dhananjay Rao
23.0,12.0,3.0,52.17391304347826,4.0,,,,8.0,30.0,Dhruv Jurel
406.0,585.0,27.0,144.08866995073893,21.666666666666668,54.0,108.0,4.0,12.0,27.0,E Chigumbura
,,,120.0,25.0,36.0,48.0,4.0,8.0,12.0,E Leie
965.0,1543.0,53.0,159.89637305699483,29.11320754716981,,,,8.0,30.0,E Lewis
,,,120.0,25.0,18.0,28.0,2.0,9.333333333333334,14.0,E Ochieng
32.0,16.0,4.0,50.0,4.0,178.0,248.0,5.0,8.359550561797754,49.6,E Otieno
10.0,7.0,2.0,70.0,3.5,63.0,82.0,7.0,7.80952380952381,11.714285714285714,EB Ringera
368.0,352.0,9.0,95.65217391304348,39.111111111111114,,,,8.0,30.0,EC Joyce
22.0,16.0,0.0,72.72727272727273,16.0,42.0,59.0,2.0,8.428571428571427,29.5,EHSN Silva
1372.0,1864.0,69.0,135.8600583090379,27.014492753623188,,,,8.0,30.0,EJG Morgan
164.0,215.0,12.0,131.09756097560975,17.916666666666668,60.0,89.0,2.0,8.9,44.5,EMDY Munaweera
34.0,24.0,2.0,70.58823529411765,12.0,,,,8.0,30.0,ES Szwarczynski
,,,120.0,25.0,91.0,128.0,8.0,8.43956043956044,16.0,Ebadat Hossain
159.0,172.0,7.0,108.17610062893081,24.571428571428573,600.0,630.0,37.0,6.300000000000001,17.027027027027028,Ehsan Khan
,,,120.0,25.0,40.0,69.0,3.0,10.350000000000001,23.0,Ehsan Nawaz
4.0,6.0,1.0,150.0,6.0,78.0,89.0,7.0,6.846153846153846,12.714285714285714,Elias Sunny
403.0,518.0,17.0,128.53598014888337,30.470588235294116,30.0,27.0,3.0,5.4,9.0,F Behardien
29.0,27.0,5.0,93.10344827586206,5.4,140.0,222.0,5.0,9.514285714285714,44.4,F Hand
3.0,0.0,1.0,0.0,0.0,,,,8.0,30.0,F Mutizwa
16.0,7.0,3.0,43.75,2.3333333333333335,42.0,67.0,2.0,9.571428571428573,33.5,F Mutua
1059.0,1419.0,39.0,133.9943342776204,36.38461538461539,8.0,3.0,0.0,2.25,3.0,F du Plessis
192.0,267.0,19.0,139.0625,14.052631578947368,581.0,743.0,24.0,7.672977624784854,30.958333333333332,FA Allen
39.0,51.0,3.0,130.76923076923077,17.0,,,,8.0,30.0,FDW McCreath
762.0,1259.0,50.0,165.2230971128609,25.18,,,,8.0,30.0,FH Allen
6.0,1.0,1.0,16.666666666666664,1.0,218.0,272.0,12.0,7.486238532110092,22.666666666666668,FH Edwards
46.0,40.0,9.0,86.95652173913044,4.444444444444445,714.0,898.0,38.0,7.546218487394958,23.63157894736842,FJ Klaassen
24.0,19.0,4.0,79.16666666666666,4.75,18.0,26.0,0.0,8.666666666666666,26.0,Fahad Tariq
239.0,318.0,25.0,133.05439330543933,12.72,817.0,1062.0,43.0,7.799265605875153,24.697674418604652,Faheem Ashraf
45.0,52.0,5.0,115.55555555555554,10.4,,,,8.0,30.0,Faizan Asif
1303.0,1737.0,78.0,133.3077513430545,22.26923076923077,6.0,12.0,0.0,12.0,12.0,Fakhar Zaman
21.0,16.0,2.0,76.19047619047619,8.0,54.0,83.0,1.0,9.222222222222221,83.0,Farhad Reza
8.0,4.0,1.0,50.0,4.0,30.0,38.0,1.0,7.6,38.0,Farhan Ahmed
4.0,2.0,0.0,50.0,2.0,48.0,69.0,3.0,8.625,23.0,Fawad Ahmed
12.0,11.0,1.0,91.66666666666666,11.0,18.0,31.0,1.0,10.333333333333334,31.0,Fayyaz Ahmed
76.0,98.0,7.0,128.94736842105263,14.0,230.0,372.0,13.0,9.704347826086956,28.615384615384617,G Coetzee
275.0,301.0,10.0,109.45454545454545,30.1,,,,8.0,30.0,G Gambhir
3.0,1.0,1.0,33.33333333333333,1.0,48.0,70.0,1.0,8.75,70.0,G Goudie
385.0,417.0,21.0,108.31168831168831,19.857142857142858,,,,8.0,30.0,G Malla
101.0,125.0,10.0,123.76237623762376,12.5,612.0,815.0,29.0,7.990196078431373,28.103448275862068,G Motie
,,,120.0,25.0,12.0,27.0,0.0,13.5,27.0,GA Stuurman
14.0,14.0,3.0,100.0,4.666666666666667,264.0,304.0,7.0,6.90909090909091,43.42857142857143,GB Hogg
641.0,680.0,33.0,106.08424336973479,20.606060606060606,,,,8.0,30.0,GC Wilson
,,,120.0,25.0,24.0,26.0,0.0,6.5,26.0,GD Drummond
119.0,134.0,7.0,112.60504201680672,19.142857142857142,174.0,210.0,15.0,7.241379310344827,14.0,GD Elliott
1345.0,1897.0,63.0,141.04089219330857,30.11111111111111,128.0,154.0,8.0,7.21875,19.25,GD Phillips
,,,120.0,25.0,48.0,59.0,3.0,7.375,19.666666666666668,GDR Eranga
5.0,4.0,0.0,80.0,4.0,36.0,55.0,2.0,9.166666666666666,27.5,GE Mathurin
132.0,192.0,12.0,145.45454545454547,16.0,378.0,445.0,22.0,7.063492063492063,20.227272727272727,GF Linde
651.0,861.0,47.0,132.25806451612902,18.319148936170212,1005.0,1191.0,57.0,7.110447761194029,20.894736842105264,GH Dockrell
64.0,90.0,3.0,140.625,30.0,12.0,18.0,1.0,9.0,18.0,GH Worker
4.0,2.0,1.0,50.0,2.0,24.0,56.0,1.0,14.0,56.0,GHS Garton
28.0,37.0,1.0,132.14285714285714,37.0,152.0,216.0,10.0,8.526315789473685,21.6,GI Hume
335.0,472.0,17.0,140.8955223880597,27.764705882352942,,,,8.0,30.0,GJ Bailey
509.0,662.0,41.0,130.0589390962672,16.146341463414632,698.0,910.0,32.0,7.822349570200574,28.4375,GJ Delany
1644.0,2545.0,88.0,154.80535279805352,28.920454545454547,973.0,1296.0,47.0,7.991778006166495,27.574468085106382,GJ Maxwell
,,,120.0,25.0,18.0,30.0,0.0,10.0,30.0,GJ McCarter
6.0,2.0,1.0,33.33333333333333,2.0,6.0,12.0,0.0,12.0,12.0,GJ Snyman
78.0,93.0,4.0,119.23076923076923,23.25,,,,8.0,30.0,GJ Thompson
33.0,33.0,2.0,100.0,16.5,12.0,25.0,1.0,12.5,25.0,GJ van Rensburg
15.0,15.0,2.0,100.0,7.5,,,,8.0,30.0,GL Cloete
,,,120.0,25.0,36.0,67.0,0.0,11.166666666666668,67.0,GM Muthui
45.0,56.0,2.0,124.44444444444444,28.0,240.0,234.0,16.0,5.85,14.625,GP Swann
190.0,263.0,10.0,138.42105263157896,26.3,,,,8.0,30.0,GR Adair
29.0,30.0,1.0,103.44827586206897,30.0,,,,8.0,30.0,GS Ballance
221.0,239.0,15.0,108.1447963800905,15.933333333333334,137.0,208.0,4.0,9.10948905109489,52.0,GSNFG Jayasuriya
17.0,12.0,1.0,70.58823529411765,12.0,160.0,230.0,11.0,8.625,20.90909090909091,GT Main
117.0,138.0,5.0,117.94871794871796,27.6,,,,8.0,30.0,Ghulam Shabber
219.0,256.0,14.0,116.89497716894977,18.285714285714285,193.0,240.0,11.0,7.461139896373057,21.818181818181817,Gulsan Jha
134.0,161.0,9.0,120.1492537313433,17.88888888888889,12.0,10.0,1.0,5.0,10.0,H Davids
90.0,79.0,7.0,87.77777777777777,11.285714285714286,,,,8.0,30.0,H Hiri
680.0,953.0,42.0,140.1470588235294,22.69047619047619,6.0,14.0,0.0,14.0,14.0,H Klaasen
6.0,4.0,1.0,66.66666666666666,4.0,54.0,82.0,4.0,9.11111111111111,20.5,H Klazinge
855.0,984.0,38.0,115.08771929824562,25.894736842105264,30.0,41.0,1.0,8.2,41.0,H Masakadza
14.0,11.0,2.0,78.57142857142857,5.5,66.0,95.0,3.0,8.636363636363637,31.666666666666668,H Osinde
103.0,91.0,6.0,88.3495145631068,15.166666666666666,24.0,23.0,2.0,5.75,11.5,H Patel
64.0,43.0,7.0,67.1875,6.142857142857143,100.0,113.0,4.0,6.779999999999999,28.25,H Thaker
27.0,21.0,0.0,77.77777777777779,21.0,164.0,168.0,10.0,6.146341463414634,16.8,HA Varaiya
2.0,2.0,0.0,100.0,2.0,78.0,139.0,2.0,10.692307692307693,69.5,HB Shipley
584.0,856.0,29.0,146.57534246575344,29.517241379310345,,,,8.0,30.0,HC Brook
,,,120.0,25.0,12.0,10.0,1.0,5.0,10.0,HC Overdijk
105.0,151.0,7.0,143.8095238095238,21.571428571428573,,,,8.0,30.0,HD Rutherford
254.0,285.0,16.0,112.20472440944881,17.8125,,,,8.0,30.0,HDRL Thirimanne
1030.0,1324.0,39.0,128.54368932038835,33.94871794871795,,,,8.0,30.0,HE van der Dussen
,,,120.0,25.0,48.0,55.0,4.0,6.875,13.75,HF Gurney
26.0,39.0,2.0,150.0,19.5,,,,8.0,30.0,HG Kuhn
1149.0,1686.0,54.0,146.73629242819842,31.22222222222222,,,,8.0,30.0,HG Munsey
39.0,36.0,4.0,92.3076923076923,9.0,,,,8.0,30.0,HGV Vare
1234.0,1734.0,64.0,140.5186385737439,27.09375,1769.0,2397.0,97.0,8.130016958733748,24.711340206185568,HH Pandya
2.0,1.0,0.0,50.0,1.0,215.0,312.0,10.0,8.706976744186047,31.2,HK Bennett
811.0,1091.0,29.0,134.5252774352651,37.62068965517241,,,,8.0,30.0,HM Amla
112.0,100.0,8.0,89.28571428571429,12.5,,,,8.0,30.0,HM Nicholls
11.0,7.0,3.0,63.63636363636363,2.3333333333333335,299.0,307.0,16.0,6.160535117056856,19.1875,HMRKB Herath
31.0,29.0,5.0,93.54838709677419,5.8,102.0,124.0,4.0,7.2941176470588225,31.0,HN Ya France
39.0,33.0,3.0,84.61538461538461,11.0,498.0,655.0,27.0,7.8915662650602405,24.25925925925926,HR Walsh
41.0,48.0,4.0,117.07317073170731,12.0,96.0,111.0,6.0,6.9375,18.5,HS Baidwan
909.0,1054.0,49.0,115.95159515951595,21.510204081632654,156.0,161.0,8.0,6.192307692307693,20.125,HT Tector
57.0,77.0,6.0,135.08771929824562,12.833333333333334,503.0,756.0,31.0,9.01789264413519,24.387096774193548,HV Patel
4.0,2.0,1.0,50.0,2.0,,,,8.0,30.0,Hafiz Qaleem
405.0,517.0,29.0,127.65432098765433,17.82758620689655,72.0,69.0,3.0,5.75,23.0,Haider Ali
34.0,34.0,3.0,100.0,11.333333333333334,,,,8.0,30.0,Hammad Azam
7.0,3.0,1.0,42.857142857142854,3.0,300.0,426.0,19.0,8.52,22.42105263157895,Hamza Tahir
46.0,46.0,6.0,100.0,7.666666666666667,,,,8.0,30.0,Hamza Tariq
5.0,9.0,1.0,180.0,9.0,108.0,84.0,7.0,4.666666666666667,12.0,Harbhajan Singh
92.0,93.0,12.0,101.08695652173914,7.75,1726.0,2346.0,123.0,8.155272305909618,19.073170731707318,Haris Rauf
204.0,210.0,11.0,102.94117647058823,19.09090909090909,,,,8.0,30.0,Haris Sohail
148.0,200.0,11.0,135.13513513513513,18.181818181818183,181.0,306.0,8.0,10.143646408839778,38.25,Haroon Arshad
,,,120.0,25.0,24.0,33.0,3.0,8.25,11.0,Harshit Rana
67.0,123.0,10.0,183.5820895522388,12.3,1005.0,1392.0,70.0,8.31044776119403,19.885714285714286,Hasan Ali
33.0,35.0,1.0,106.06060606060606,35.0,474.0,594.0,27.0,7.518987341772152,22.0,Hasan Mahmud
,,,120.0,25.0,12.0,16.0,0.0,8.0,16.0,Hasan Murad
34.0,31.0,3.0,91.17647058823529,10.333333333333334,194.0,218.0,21.0,6.742268041237113,10.380952380952381,Haseeb Amjad
30.0,36.0,3.0,120.0,12.0,,,,8.0,30.0,Haseebullah Khan
108.0,203.0,7.0,187.96296296296296,29.0,,,,8.0,30.0,Hassan Nawaz
6.0,8.0,1.0,133.33333333333331,8.0,36.0,62.0,1.0,10.333333333333334,62.0,Hazrat Luqman
336.0,395.0,17.0,117.55952380952381,23.235294117647058,54.0,80.0,5.0,8.88888888888889,16.0,Hussain Talat
150.0,172.0,11.0,114.66666666666667,15.636363636363637,12.0,9.0,0.0,4.5,9.0,I Kaia
38.0,26.0,2.0,68.42105263157895,13.0,,,,8.0,30.0,I Pandey
1.0,0.0,1.0,0.0,0.0,72.0,106.0,2.0,8.833333333333334,53.0,I Sharma
179.0,255.0,15.0,142.45810055865923,17.0,523.0,729.0,27.0,8.363288718929255,27.0,I Udana
3.0,1.0,1.0,33.33333333333333,1.0,24.0,42.0,3.0,10.5,14.0,I Wardlaw
314.0,313.0,8.0,99.68152866242038,39.125,,,,8.0,30.0,IA Karim
1.0,1.0,0.0,100.0,1.0,64.0,90.0,4.0,8.4375,22.5,IG Butler
38.0,39.0,3.0,102.63157894736842,13.0,132.0,191.0,11.0,8.681818181818182,17.363636363636363,IK Pathan
17.0,13.0,1.0,76.47058823529412,13.0,,,,8.0,30.0,IR Bell
194.0,198.0,26.0,102.06185567010309,7.615384615384615,2537.0,3321.0,152.0,7.854158454867955,21.848684210526315,IS Sodhi
700.0,919.0,39.0,131.2857142857143,23.564102564102566,289.0,341.0,10.0,7.079584775086506,34.1,Iftikhar Ahmed
,,,120.0,25.0,24.0,34.0,0.0,8.5,34.0,Ihsanullah
312.0,429.0,32.0,137.5,13.40625,1392.0,1430.0,74.0,6.163793103448276,19.324324324324323,Imad Wasim
25.0,21.0,2.0,84.0,10.5,,,,8.0,30.0,Imam-ul-Haq
8.0,4.0,0.0,50.0,4.0,138.0,182.0,6.0,7.91304347826087,30.333333333333332,Imran Haider
1.0,0.0,1.0,0.0,0.0,72.0,104.0,3.0,8.666666666666666,34.666666666666664,Imran Khan (1)
135.0,176.0,9.0,130.37037037037038,19.555555555555557,,,,8.0,30.0,Imran Nazir
18.0,19.0,1.0,105.55555555555556,19.0,767.0,832.0,57.0,6.508474576271187,14.596491228070175,Imran Tahir
96.0,94.0,7.0,97.91666666666666,13.428571428571429,,,,8.0,30.0,Imrul Kayes
71.0,60.0,7.0,84.50704225352112,8.571428571428571,126.0,136.0,10.0,6.476190476190476,13.6,Irfan Ahmed
140.0,189.0,8.0,135.0,23.625,,,,8.0,30.0,Irfan Khan
636.0,794.0,32.0,124.8427672955975,24.8125,,,,8.0,30.0,Ishan Kishan
5.0,3.0,1.0,60.0,3.0,,,,8.0,30.0,J Anderson
20.0,24.0,2.0,120.0,12.0,198.0,218.0,8.0,6.6060606060606055,27.25,J Botha
180.0,227.0,9.0,126.11111111111111,25.22222222222222,12.0,7.0,1.0,3.5,7.0,J Campbell
932.0,1248.0,56.0,133.90557939914163,22.285714285714285,,,,8.0,30.0,J Charles
14.0,15.0,1.0,107.14285714285714,15.0,24.0,23.0,1.0,5.75,23.0,J Dickinson
79.0,113.0,7.0,143.03797468354432,16.142857142857142,,,,8.0,30.0,J Fraser-McGurk
,,,120.0,25.0,24.0,32.0,0.0,8.0,32.0,J Giyanani
52.0,43.0,3.0,82.6923076923077,14.333333333333334,,,,8.0,30.0,J Gumbie
65.0,60.0,5.0,92.3076923076923,12.0,124.0,183.0,11.0,8.85483870967742,16.636363636363637,J Jarvis
10.0,2.0,2.0,20.0,1.0,78.0,87.0,3.0,6.6923076923076925,29.0,J Kariko
36.0,61.0,5.0,169.44444444444443,12.2,42.0,46.0,1.0,6.571428571428572,46.0,J Kila
140.0,122.0,9.0,87.14285714285714,13.555555555555555,1006.0,1263.0,53.0,7.532803180914513,23.830188679245282,J Little
45.0,28.0,3.0,62.22222222222222,9.333333333333334,,,,8.0,30.0,J Liyanage
5.0,1.0,1.0,20.0,1.0,72.0,60.0,7.0,5.0,8.571428571428571,J Mulder
11.0,7.0,0.0,63.63636363636363,7.0,36.0,77.0,0.0,12.833333333333332,77.0,J Nyumbu
47.0,50.0,6.0,106.38297872340425,8.333333333333334,136.0,174.0,14.0,7.6764705882352935,12.428571428571429,J Overton
,,,120.0,25.0,30.0,38.0,1.0,7.6,38.0,J Theron
71.0,75.0,5.0,105.63380281690141,15.0,6.0,9.0,1.0,9.0,9.0,JA Clarkson
23.0,19.0,3.0,82.6086956521739,6.333333333333333,484.0,538.0,36.0,6.669421487603305,14.944444444444445,JA Duffy
92.0,129.0,8.0,140.2173913043478,16.125,193.0,251.0,10.0,7.803108808290155,25.1,JA Morkel
51.0,45.0,3.0,88.23529411764706,15.0,396.0,533.0,20.0,8.075757575757576,26.65,JA Richardson
,,,120.0,25.0,36.0,63.0,1.0,10.5,63.0,JA Turner
22.0,16.0,4.0,72.72727272727273,4.0,103.0,123.0,6.0,7.16504854368932,20.5,JB Reva
62.0,82.0,8.0,132.25806451612902,10.25,716.0,959.0,43.0,8.03631284916201,22.302325581395348,JC Archer
46.0,33.0,2.0,71.73913043478261,16.5,37.0,53.0,1.0,8.594594594594595,53.0,JC Balt
2416.0,3523.0,100.0,145.81953642384107,35.23,,,,8.0,30.0,JC Buttler
20.0,32.0,3.0,160.0,10.666666666666666,317.0,421.0,7.0,7.968454258675079,60.142857142857146,JC Tredwell
16.0,11.0,2.0,68.75,5.5,6.0,1.0,0.0,1.0,1.0,JD Campbell
65.0,97.0,3.0,149.23076923076923,32.333333333333336,,,,8.0,30.0,JD Ryder
,,,120.0,25.0,208.0,291.0,15.0,8.394230769230768,19.4,JD Unadkat
1.0,1.0,0.0,100.0,1.0,18.0,28.0,1.0,9.333333333333334,28.0,JD Wildermuth
20.0,20.0,1.0,100.0,20.0,296.0,395.0,8.0,8.006756756756756,49.375,JDF Vandersay
53.0,78.0,5.0,147.16981132075472,15.6,117.0,171.0,5.0,8.769230769230768,34.2,JDP Oram
627.0,947.0,46.0,151.03668261562999,20.58695652173913,765.0,1116.0,50.0,8.752941176470587,22.32,JDS Neesham
696.0,881.0,23.0,126.58045977011494,38.30434782608695,84.0,138.0,6.0,9.857142857142858,23.0,JE Root
54.0,71.0,5.0,131.4814814814815,14.2,180.0,304.0,7.0,10.133333333333333,43.42857142857143,JE Taylor
201.0,272.0,13.0,135.32338308457713,20.923076923076923,141.0,191.0,14.0,8.127659574468085,13.642857142857142,JEC Franklin
50.0,67.0,4.0,134.0,16.75,138.0,146.0,11.0,6.3478260869565215,13.272727272727273,JF Mooney
6.0,6.0,0.0,100.0,6.0,,,,8.0,30.0,JF Smith
182.0,281.0,7.0,154.3956043956044,40.142857142857146,66.0,110.0,4.0,10.0,27.5,JG Bethell
74.0,102.0,5.0,137.83783783783784,20.4,485.0,655.0,27.0,8.103092783505154,24.25925925925926,JH Davey
131.0,154.0,4.0,117.55725190839695,38.5,90.0,108.0,8.0,7.199999999999999,13.5,JH Kallis
14.0,21.0,1.0,150.0,21.0,24.0,35.0,2.0,8.75,17.5,JH Stander
1.0,0.0,1.0,0.0,0.0,42.0,72.0,1.0,10.285714285714285,72.0,JI de Villiers
117.0,121.0,11.0,103.41880341880344,11.0,,,,8.0,30.0,JJ Atkinson
14.0,8.0,1.0,57.14285714285714,8.0,1449.0,1540.0,91.0,6.3768115942028984,16.923076923076923,JJ Bumrah
4.0,3.0,0.0,75.0,3.0,54.0,68.0,3.0,7.555555555555555,22.666666666666668,JJ Davidson
1099.0,1517.0,60.0,138.03457688808007,25.283333333333335,,,,8.0,30.0,JJ Roy
444.0,584.0,18.0,131.53153153153156,32.44444444444444,540.0,608.0,39.0,6.755555555555556,15.58974358974359,JJ Smit
,,,120.0,25.0,6.0,5.0,0.0,5.0,5.0,JK Masara
12.0,6.0,1.0,50.0,6.0,96.0,136.0,5.0,8.5,27.2,JK Mukhiya
89.0,105.0,5.0,117.97752808988764,21.0,66.0,89.0,6.0,8.09090909090909,14.833333333333334,JL Denly
80.0,134.0,8.0,167.5,16.75,24.0,58.0,1.0,14.5,58.0,JL Ontong
,,,120.0,25.0,30.0,48.0,0.0,9.600000000000001,48.0,JL Pattinson
66.0,124.0,5.0,187.87878787878788,24.8,,,,8.0,30.0,JL Smith
,,,120.0,25.0,42.0,63.0,1.0,9.0,63.0,JL de Mey
1197.0,1646.0,55.0,137.51044277360066,29.927272727272726,,,,8.0,30.0,JM Bairstow
14.0,17.0,2.0,121.42857142857142,8.5,,,,8.0,30.0,JM Cox
8.0,4.0,1.0,50.0,4.0,90.0,108.0,6.0,7.199999999999999,18.0,JM Muirhead
46.0,69.0,5.0,150.0,13.8,,,,8.0,30.0,JM Sharma
343.0,441.0,17.0,128.57142857142858,25.941176470588236,,,,8.0,30.0,JM Vince
416.0,448.0,22.0,107.6923076923077,20.363636363636363,587.0,720.0,40.0,7.359454855195912,18.0,JN Frylinck
253.0,377.0,19.0,149.01185770750988,19.842105263157894,211.0,302.0,8.0,8.587677725118482,37.75,JN Loftie-Eaton
186.0,241.0,11.0,129.56989247311827,21.90909090909091,,,,8.0,30.0,JN Malan
62.0,49.0,5.0,79.03225806451613,9.8,12.0,13.0,0.0,6.5,13.0,JN Mohammed
81.0,109.0,7.0,134.5679012345679,15.571428571428571,6.0,11.0,0.0,11.0,11.0,JNK Shannon
2.0,4.0,0.0,200.0,4.0,12.0,18.0,0.0,9.0,18.0,JNT Seales
57.0,52.0,5.0,91.22807017543859,10.4,,,,8.0,30.0,JNT Vare
413.0,558.0,32.0,135.10895883777238,17.4375,1372.0,1949.0,74.0,8.52332361516035,26.33783783783784,JO Holder
16.0,3.0,1.0,18.75,3.0,120.0,110.0,2.0,5.5,55.0,JO Ngoche
6.0,3.0,0.0,50.0,3.0,153.0,177.0,7.0,6.9411764705882355,25.285714285714285,JOA Gordon
9.0,7.0,1.0,77.77777777777779,7.0,318.0,441.0,19.0,8.320754716981131,23.210526315789473,JP Behrendorff
942.0,1190.0,25.0,126.32696390658174,47.6,385.0,480.0,17.0,7.48051948051948,28.235294117647058,JP Duminy
136.0,158.0,11.0,116.1764705882353,14.363636363636363,515.0,695.0,36.0,8.097087378640778,19.305555555555557,JP Faulkner
5.0,6.0,1.0,120.0,6.0,,,,8.0,30.0,JP Greaves
483.0,784.0,23.0,162.31884057971016,34.08695652173913,,,,8.0,30.0,JP Inglis
288.0,325.0,18.0,112.84722222222223,18.055555555555557,,,,8.0,30.0,JP Kotze
20.0,24.0,3.0,120.0,8.0,1120.0,1381.0,67.0,7.398214285714285,20.611940298507463,JR Hazlewood
137.0,150.0,12.0,109.48905109489051,12.5,,,,8.0,30.0,JR Philippe
18.0,20.0,3.0,111.11111111111111,6.666666666666667,173.0,240.0,10.0,8.323699421965317,24.0,JRMVB Sanjaya
22.0,9.0,4.0,40.909090909090914,2.25,12.0,15.0,0.0,7.5,15.0,JS Kundi
,,,120.0,25.0,42.0,81.0,2.0,11.571428571428571,40.5,JT Ball
5.0,3.0,0.0,60.0,3.0,142.0,227.0,7.0,9.591549295774648,32.42857142857143,JT Brassell
165.0,174.0,13.0,105.45454545454544,13.384615384615385,136.0,183.0,1.0,8.073529411764707,183.0,JT Smuts
17.0,21.0,1.0,123.52941176470588,21.0,582.0,869.0,33.0,8.958762886597938,26.333333333333332,JW Dernbach
19.0,14.0,3.0,73.68421052631578,4.666666666666667,126.0,181.0,5.0,8.619047619047619,36.2,JW Hastings
1.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,7.666666666666666,23.0,JWW Gardner
34.0,29.0,4.0,85.29411764705883,7.25,108.0,208.0,7.0,11.555555555555555,29.714285714285715,Jahandad Khan
11.0,13.0,2.0,118.18181818181819,6.5,,,,8.0,30.0,Jahurul Islam
362.0,458.0,19.0,126.51933701657458,24.105263157894736,,,,8.0,30.0,Jaker Ali
,,,120.0,25.0,12.0,20.0,2.0,10.0,10.0,Jubair Hossain
,,,120.0,25.0,102.0,175.0,3.0,10.294117647058822,58.333333333333336,Junaid Khan
77.0,69.0,8.0,89.6103896103896,8.625,600.0,733.0,34.0,7.33,21.558823529411764,Junaid Siddique
31.0,28.0,3.0,90.32258064516128,9.333333333333334,235.0,241.0,11.0,6.153191489361703,21.90909090909091,Junaid Siddiqui
585.0,717.0,33.0,122.56410256410257,21.727272727272727,144.0,151.0,14.0,6.291666666666667,10.785714285714286,K Bhurtel
,,,120.0,25.0,18.0,24.0,1.0,8.0,24.0,K Birkenstock
1.0,1.0,0.0,100.0,1.0,132.0,180.0,9.0,8.181818181818182,20.0,K Christie
150.0,159.0,14.0,106.0,11.357142857142858,,,,8.0,30.0,K Doriga
15.0,11.0,3.0,73.33333333333333,3.6666666666666665,126.0,191.0,10.0,9.095238095238095,19.1,K Klein
,,,120.0,25.0,39.0,52.0,4.0,8.0,13.0,K Macheka
19.0,15.0,3.0,78.94736842105263,5.0,,,,8.0,30.0,K Mishara
30.0,41.0,1.0,136.66666666666666,41.0,,,,8.0,30.0,K Pala
21.0,16.0,2.0,76.19047619047619,8.0,150.0,233.0,7.0,9.32,33.285714285714285,K Pierre
139.0,153.0,9.0,110.07194244604317,17.0,1327.0,1810.0,71.0,8.183873398643557,25.492957746478872,K Rabada
,,,120.0,25.0,227.0,262.0,18.0,6.925110132158591,14.555555555555555,K Santokie
9.0,3.0,1.0,33.33333333333333,3.0,108.0,150.0,4.0,8.333333333333332,37.5,K Sinclair
26.0,40.0,2.0,153.84615384615387,20.0,,,,8.0,30.0,K Tathgur
25.0,15.0,1.0,60.0,15.0,,,,8.0,30.0,K Thagunna
33.0,48.0,3.0,145.45454545454547,16.0,314.0,450.0,14.0,8.598726114649681,32.142857142857146,KA Jamieson
115.0,103.0,11.0,89.56521739130436,9.363636363636363,773.0,933.0,40.0,7.241914618369988,23.325,KA Maharaj
958.0,1326.0,48.0,138.4133611691023,27.625,556.0,760.0,28.0,8.201438848920862,27.142857142857142,KA Pollard
,,,120.0,25.0,24.0,35.0,1.0,8.75,35.0,KAJ Roach
